,reward rate,dec temp,subject
0,0.18396121,3.6621478,0
1,0.8181679,1.2667153,1
2,0.8068919,2.404644,2
3,0.18913262,4.531419,3
4,0.6010251,3.0036294,4
5,0.6936096,2.4224405,5
6,0.34955725,2.2456577,6
7,0.038569324,3.7171774,7
8,0.3940925,3.3506181,8
9,0.44702318,6.392841,9
10,0.06810298,5.575027,10
11,0.46081004,1.636447,11
12,0.4966965,1.5673773,12
13,0.1124813,6.153047,13
14,0.6321314,3.8740828,14
15,0.4759255,4.9954596,15
16,0.6438193,5.1882563,16
17,0.15492979,0.91008914,17
18,0.7000326,5.820313,18
19,0.93956655,1.4606512,19
20,0.845454,2.3962555,20
21,0.30111942,4.666217,21
22,0.4758346,1.6819868,22
23,0.74638104,4.8362737,23
24,0.2303565,3.5390549,24
25,0.87448376,1.8057494,25
26,0.3335387,2.3174727,26
27,0.8725828,1.5503254,27
28,0.89798886,3.096318,28
29,0.8217628,4.5628314,29
30,0.5477014,3.2784863,30
31,0.47440174,5.872255,31
32,0.88355863,1.5445073,32
33,0.8489906,3.4194186,33
34,0.23557447,5.9595118,34
35,0.60622954,6.689687,35
36,0.1325916,2.8997507,36
37,0.4671228,2.4043338,37
38,0.86497045,2.3894165,38
39,0.03615375,6.296932,39
40,0.21704653,4.781638,40
41,0.6068016,4.6059194,41
42,0.45463172,5.4265804,42
43,0.7335084,1.2603726,43
44,0.6614898,2.868164,44
45,0.22647992,1.8936906,45
46,0.35509065,1.9615605,46
47,0.46804273,1.969445,47
48,0.21369858,3.3186378,48
49,0.33226585,2.2865138,49
50,0.7829495,4.4890127,50
51,0.3633667,4.8350782,51
52,0.848212,4.494998,52
53,0.43784165,1.320675,53
54,0.5547588,3.3245683,54
55,0.35811988,3.0364208,55
56,0.8938402,1.2077217,56
57,0.020553637,2.630719,57
58,0.9530999,1.5455499,58
59,0.4974863,3.9022932,59
60,0.31336242,3.42605,60
61,0.5048783,3.2115576,61
62,0.4419439,5.2526755,62
63,0.6448588,1.1884422,63
64,0.3781869,4.0039916,64
65,0.52054673,3.474718,65
66,0.09461966,1.6655153,66
67,0.9304417,4.0332656,67
68,0.07379281,3.511396,68
69,0.3381635,4.2756805,69
70,0.74879855,1.9609255,70
71,0.4781983,3.6250076,71
72,0.0076448033,6.1082096,72
73,0.8671747,4.8912516,73
74,0.15940551,3.5244226,74
75,0.46821293,4.3128824,75
76,0.064102866,6.282108,76
77,0.2712861,2.6936638,77
78,0.30128038,2.2003741,78
79,0.8492832,4.437147,79
80,0.11101021,3.2618723,80
81,0.051991727,3.1540706,81
82,0.888666,4.1926894,82
83,0.08622236,5.3700995,83
84,0.2763011,4.116625,84
85,0.7184084,3.086449,85
86,0.6208745,3.2475808,86
87,0.8882458,5.231927,87
88,0.048113443,2.3241482,88
89,0.040234905,4.4208198,89
90,0.7035067,5.030184,90
91,0.85809,3.5625336,91
92,0.27112964,1.8296878,92
93,0.6450967,3.9543822,93
94,0.39265385,1.3063304,94
95,0.042827353,3.7971287,95
96,0.8794513,2.309423,96
97,0.7916272,2.8259702,97
98,0.64374673,1.7841803,98
99,0.715654,2.5263672,99
100,0.18806939,3.5811257,100
101,0.20246391,6.331759,101
102,0.91647327,1.3989367,102
103,0.040233396,4.071332,103
104,0.2936132,2.7499425,104
105,0.113841444,4.789629,105
